,offensive_language_proba,hate_speech_proba,neither_proba,tweet
15042,1.0,0.0,0.0,rt choochieee_ take bitch ever really
15043,0.6666666666666666,0.3333333333333333,0.0,rt chrisjustjoking halloween everyday dyke
15044,1.0,0.0,0.0,rt chrisjustjoking got ta fuck ugly bitch 3 town never see work kink sex ga 8230
15045,0.0,0.0,1.0,rt chrispalmernba udonis talking big trash lance lebron hold back
15046,1.0,0.0,0.0,rt chrissibaxter man appreciating pussy definitely gon na end another nigga mouth quote
15047,0.0,0.3333333333333333,0.6666666666666666,rt chrissynich call martin baker uncle tom uppity siding majority pure ignorance
15048,0.0,0.0,1.0,rt christinekktv great weather hit slope weekend arapahoe_basin amp lovelandskiarea open saturday cowx skiseason ht 8230
15049,1.0,0.0,0.0,rt chubbygirlgod lmaoo rt patpatbush bitch called thor strength 58386 58386 rt chubbygirlgod wait http co e0mtospl6k
15050,1.0,0.0,0.0,rt chubbylumpkins_ think steubenville rape trial bullshit rollen bitch wanted dick lls got mad w
15051,1.0,0.0,0.0,rt chuck_strangers say faggot mean someone fucking weak
15052,1.0,0.0,0.0,rt chukaoffor lmaooo hoe childish 128557 128514 128557 128514 http co usfmd01saf
15053,0.3333333333333333,0.6666666666666666,0.0,rt chvntre sometimes wan na upper cut bitch know special ed
15054,1.0,0.0,0.0,rt chykalet fucking son barber still got ta pay cut ya pussy wack 128569
15055,1.0,0.0,0.0,rt ciara_lisaaross cant bitch make mad nigga already
15056,1.0,0.0,0.0,rt cityboicoop 128557 128557 128557 rt rojustdgaf damn rt bobbybudnic 9996 65039 rt tittyslapme twice cool damn bitch http co wtdcshx 8230
15057,0.8333333333333334,0.0,0.16666666666666666,rt cjayytaughther boyfriend girlfriend suppose laugh hoe together guy never hoe laughing 8230
15058,1.0,0.0,0.0,rt cjayytaughther eat pussy mad sad stressed mad whatever shit lay eat pussy 128076 128069 128166
15059,0.6666666666666666,0.0,0.3333333333333333,rt classclownkjl 2014 nba star jersey look retarded look like combo nfl jersey amp fubu jersey
15060,1.0,0.0,0.0,rt classact23 rt darkkent27 text mean safe come eat pussy reach cream filling gt 128563 8230
15061,0.3333333333333333,0.6666666666666666,0.0,rt classicbray lmaoo rt pacdagoat legal tackle faggot rt pp_rich_hill seriously http co gumzewrpy3
15062,1.0,0.0,0.0,rt classiertrash shut bitch
15063,0.0,0.0,1.0,rt clerkofoxford anglo saxon calendar 7 november considered first day winter winter day http co ihrckecqda http 8230
15064,1.0,0.0,0.0,rt clevesmith bet pussy smell like dried oyster
15065,1.0,0.0,0.0,rt clevesmith bet hoe pussy juice look like spoiled chocolate milk 128514
15066,1.0,0.0,0.0,rt clicquotsuave 20 bitch lobby plenty bitch lobby
15067,0.6666666666666666,0.3333333333333333,0.0,rt clicquotsuave perfect vision niggs ma hoe ma clicquot ma dom p ma moet type party blasting cali condo
15068,0.0,0.0,1.0,rt clicquotsuave bunch rapper boutta flood internet w trash remixes
15069,1.0,0.0,0.0,rt clicquotsuave drop pussy bitchhhhhhh
15070,1.0,0.0,0.0,rt clicquotsuave luv pussy smell like refurbished iphone 3
15071,1.0,0.0,0.0,rt clicquotsuave nigg complaining journal bitch half naked
15072,1.0,0.0,0.0,rt clicquotsuave party last night p go bro nigg got chuck chillin dancing w bitch 8230
15073,0.6666666666666666,0.3333333333333333,0.0,rt clicquotsuave fox say bitch
15074,0.6666666666666666,0.3333333333333333,0.0,rt cliftonsings oi klitschko ya big boring cunt kubrats comin http co mg2sre0jr8
15075,1.0,0.0,0.0,rt clintswiftness 8220 godhimseif fire work 128165 pussy poppin 8221 00sexilexi00 nigga wtf sound like something say
15076,0.6666666666666666,0.3333333333333333,0.0,rt clintswiftness 00sexilexi00 bitch as nigguh
15077,1.0,0.0,0.0,rt clintswiftness hate bee man like buzz buzz bitch like nah man done shit
15078,1.0,0.0,0.0,rt cloudprojection female thirsty attention male pussy
15079,1.0,0.0,0.0,rt cloudy_goldrush in2014 lady please start grown woman bad bitch got ta grow
15080,0.3333333333333333,0.6666666666666666,0.0,rt cloutgod horrible rapper 1 tyga trash rapper ever want yellow nigga corn cob smacked mom heard 8230
15083,1.0,0.0,0.0,rt cloydrivers rose red camo green trick treat bitch happy halloween merica
15084,0.6666666666666666,0.3333333333333333,0.0,rt cloydrivers fella dress real men halloween cause actin like bitch year long merica
15085,0.0,0.0,1.0,rt cloydriverspics ran outside mullet flowin nip shown shotgunned cold one yelled saturday welcome back sexy beast mer 8230
15086,1.0,0.0,0.0,rt cluelessnigga fat hoe always wan na beef somebody yall need around type beef
15087,0.3333333333333333,0.0,0.6666666666666666,rt clutchlikemj tennessee even orange like vitamin pee yellow 128553 128514 128514 128514
15088,1.0,0.0,0.0,rt clutchlikemj officially brought flopping football theadams_era congrats pussy http co o7buplyg3l 128564
15089,1.0,0.0,0.0,rt clyde_fadeall plz tell nobody bitch know got man lol gon tell nobody
15090,1.0,0.0,0.0,rt cocomilan18 8220 me1st_u_last bitch gotdamnchat got bit sense lmaoo http co tbpcqwngqf 8221 128514 128514 128514 128514 128553 128553 128553
15091,0.3333333333333333,0.0,0.6666666666666666,rt coilegefessions roommate sex eating oreo gon na great year kutztown university
15092,1.0,0.0,0.0,rt cobenotkobe hoe lie
15093,1.0,0.0,0.0,rt cocaine_papii make go sleep fucked pipe game trash
15094,1.0,0.0,0.0,rt cockybelichick time comeback pussy kisstherings
15095,1.0,0.0,0.0,rt codelez got ta know difference good girl good pussy
15096,0.6666666666666666,0.3333333333333333,0.0,rt coffybrownchi believe refund hoe
15097,1.0,0.0,0.0,rt coliegeprobs liquor beer clear beer liquor fine bitch
15098,1.0,0.0,0.0,rt colarbearr 8220 hoeslovemytweet nigga really proud hoe many gon na bring dirty bitch home 8230
15099,0.6666666666666666,0.3333333333333333,0.0,rt coleflexxx fingering n eating pussy time good 128203 128221
15100,1.0,0.0,0.0,rt colemcdowell2 8220 friendlyassh0le rt u remember steve blue clue left u bitch as nigga joe http co 8230
15101,0.6666666666666666,0.3333333333333333,0.0,rt coleymonique nigga world tf bitch mess friend nigga
15102,1.0,0.0,0.0,rt coley_cee lt new avi amp amp two yellow bitch no_fakingg amp lil_aerii
15103,1.0,0.0,0.0,rt coley_cee lil_aerii bitch tf think going
15104,0.6666666666666666,0.0,0.3333333333333333,rt coley_cee lil_aerii yeaaaaahhhh like relationship wise like oh reedzy thuggin bitch suppose thug
15105,0.0,0.0,1.0,rt colinfreeze isi supporter america jihadis next door http co aimv7gib24 mlnestel vocativ http co ajuau5ywiv
15106,1.0,0.0,0.0,rt collegeboy3000 finally mellie got back bone might like season 1976 pussy scandal
15107,0.0,0.0,1.0,rt comedianspank went college every college got bird class u get ya friend sign u amp get class rashad 8230
15108,1.0,0.0,0.0,rt comedypics kanye took kim mcdonald 8217 ya hoe 8217 deserve 200 date http co 2qk4i1frts
15109,1.0,0.0,0.0,rt comedyposts make joke someone hate laugh thinking bitch allowed laugh
15110,1.0,0.0,0.0,rt commonblackgiri hoe say hi bae http co 95bbmgjijf
15111,1.0,0.0,0.0,rt commonwhitegiri 8217 send snapchats something 8217 invited rude as bitch
15112,1.0,0.0,0.0,rt commonwhitegiri hiding favorite snack family bc selfish bitch
15113,1.0,0.0,0.0,rt commonwhitegrl mom u accept bad bitch
15114,0.0,1.0,0.0,rt comp10tx lowkey called faggot faggot
15115,0.3333333333333333,0.0,0.6666666666666666,rt comp10tx rihanna really trash
15116,1.0,0.0,0.0,rt complexmorality someone tweet hoe aint loyal laid crib looking like http co ov5q8lvsjn
15117,0.6666666666666666,0.3333333333333333,0.0,rt conceitednorezn ike punch nigga harassing young lady ga ave florida ave nw dc youoksis
15118,0.0,0.0,1.0,rt conservativela let dem concern trolling commence earnest wagon ho
15119,0.0,0.0,1.0,rt consrvativediva must watch bill maher school pb host charlie rose islam illiberal belief http co 5pq91jxoev
15120,1.0,0.0,0.0,rt cookiecocaine_ stop fuckin take somewhere type bitch get baby cooked type chick 128525 9749 65039 128056
15121,0.6666666666666666,0.3333333333333333,0.0,rt coolie_gbe300 hate nigga slobin blunt like eatin pussy amp nerve try amp pas good nigga 8230
15122,1.0,0.0,0.0,rt coolie_gbe300 go http co 9btg26mlgu amp devil amp catfish hoe
15123,0.3333333333333333,0.6666666666666666,0.0,rt coolie_gbe300 2014 amp nigga still runnin round sayin yall eat pussy must suckin dick
15124,1.0,0.0,0.0,rt coolie_gbe300 side bitch try approach public http co gbbiob1ots
15125,1.0,0.0,0.0,rt coop_oz tryna like steez 128175 bro got dem hoe rir
15126,0.0,0.0,1.0,rt corbynkelly13 found original yellow bracelet first person thought tannermcdowell
15127,1.0,0.0,0.0,rt coreykeyz find bae hoe http co si8g1mzpgs
15128,1.0,0.0,0.0,rt cornerboyp hoe b soo lost dey forget dey hoe
15129,1.0,0.0,0.0,rt corylafon 8220 gvmby bitch possessed thot demon http co czth5nhudu 8221 lmfaoooooooooooo
15130,0.6666666666666666,0.0,0.3333333333333333,rt corylafon wan na b side nigga thick pretty faced cuffed hoe coke bump garbage underground rapper n shop p 8230
15131,1.0,0.0,0.0,rt corysayfukem love girl afraid encourage compliment next chick bitch hate much refreshin 8230
15132,0.3333333333333333,0.0,0.6666666666666666,rt cosabandonada parque de atracciones abandonado en jap 243 n http co dn0jiid4f4
15133,0.3333333333333333,0.6666666666666666,0.0,rt cougar745iii girl come class fried chicken pull hot sauce purse mean come ghetto amp stereotypi 8230
15134,0.3333333333333333,0.0,0.6666666666666666,rt couldbeeashia vivalamarley waiting take ny get nip pierced 128590 128589 128105 128117
15135,1.0,0.0,0.0,rt counton24 bitch love every team u lol rt rihanna game waiting sincerely love 8230
15136,0.6666666666666666,0.0,0.3333333333333333,rt countermoonbat btw hillary huge supporter law admit lying stupid rube need aske 8230
15137,1.0,0.0,0.0,rt courtneysuvak_ 8220 dory twelve yeah scale one ten bitch 8221
15138,1.0,0.0,0.0,rt courtneyykay cruising street 64 jockin bitch slappin hoe
15139,1.0,0.0,0.0,rt craziestfreaks eat pussy good control moan 128523 128166 128069 http co gumzv3ikdj
15140,1.0,0.0,0.0,rt craziestsex girl know bitch like boyfriend 128564 128080
15141,1.0,0.0,0.0,rt craziestsex eat pussy look like 128540 128541 128514 http co migiymgrjt
15142,1.0,0.0,0.0,rt craziestsex sex 1st date dont mean hoe waiting 90 day wont make wife cute pic dont mean happy title 8230
15143,1.0,0.0,0.0,rt craziestsex sucking dick amp eating pussy apart sex think nasty maybe as young fucking 8230
15144,1.0,0.0,0.0,rt craziestsex hmu stop bein lil bitch
15145,1.0,0.0,0.0,rt craziestsex hoe day like 128514 http co avlwkkd8rw
15146,1.0,0.0,0.0,rt craziestsex eat pussy childish immature
15147,0.6666666666666666,0.3333333333333333,0.0,rt craziestsex killed bitch 128555 128514 http co uvs9e1gxpf
15148,1.0,0.0,0.0,rt creationofjay girl suck dick somehow dude get head dude fuck bad bitch yet ugly girl getting pregnant 8230
15149,0.6666666666666666,0.3333333333333333,0.0,rt creepgawddess uhh bitch tell bless sneeze got blessing need http co z4p52lbfek
15150,1.0,0.0,0.0,rt creepgawddess friend hoe boring probably depressing
15151,1.0,0.0,0.0,rt creepgawddess wait rt soulfulbrotha 65 random number pussy
15152,0.3333333333333333,0.0,0.6666666666666666,rt creepyscout bend pick trash
15153,1.0,0.0,0.0,rt crimefetish bitch http co kwfrabguwj
15154,1.0,0.0,0.0,rt crittamo getting tired ol hope broke bitch job wan na twerk smoke swishers
15155,1.0,0.0,0.0,rt crooklynxdodger meechisdead said 8220 fast bitch call bizzy busy cause bone thug 8221 http co qs9xueu1va
15156,0.6666666666666666,0.0,0.3333333333333333,rt crownher take ho bath rt 1stzodiacsign terrified water tf wash everyday lol
15157,1.0,0.0,0.0,rt crownthatbitch pussy bomb call dynamite
15158,1.0,0.0,0.0,rt cspen335 right heard dodo bird one obama as http co 0qhypwxzyh
15159,1.0,0.0,0.0,rt cuffyofee take bitch houston better speak another nigga meal still digestive system
15160,0.6666666666666666,0.3333333333333333,0.0,rt cuff_no_slut hate basic bitch
15162,0.3333333333333333,0.6666666666666666,0.0,rt cuhcuhcraig kawhi leonard smh rt 8220 idntwearcondoms wow u really gon na leak ou nvm rt msjoseline ion need fuc nig http 8230
15163,1.0,0.0,0.0,rt cuhcuhcuh hoe hoe nigga mad cuhz tryna cuff hoe cuh
15164,0.6666666666666666,0.3333333333333333,0.0,rt cuhcuhcuh got love bitch bitch nigga cuh
15165,1.0,0.0,0.0,rt cuhcuhcuh bitch say love hit wit reverse psychology amp say work 70 time cuh 30 g 8230
15166,1.0,0.0,0.0,rt cuhcuhcuh bitch brag goin gym still shaped like patron bottle cuh
15167,1.0,0.0,0.0,rt cuhcuhcuh bitch twerkin camera kid watchin sponge bob cuh
15168,1.0,0.0,0.0,rt cuhcuhcuh bitch name make instagram filter cuh bitch lookin like rise day
15169,0.6666666666666666,0.3333333333333333,0.0,rt cuhcuhcuh bitch smoke cigs disgusting cuh
15170,1.0,0.0,0.0,rt cuhcuhcuh fat bitch dont like liftin arm summer dampness cuh
15171,1.0,0.0,0.0,rt cuhcuhcuh idk skinny bitch think got as cuh
15172,0.6666666666666666,0.3333333333333333,0.0,rt cuhcuhcuh bitch let hit ill leave crippled cuh
15173,1.0,0.0,0.0,rt cuhcuhcuh bitch tell got cheated 3times somethin wrong hoe cuh
15174,1.0,0.0,0.0,rt cuhcuhcuh pussy fartin u fuccin right cuh
15175,0.6666666666666666,0.3333333333333333,0.0,rt cuhcuhcuh sexy ugly bitch world cuh ill fucc
15176,0.6666666666666666,0.3333333333333333,0.0,rt cuhcuhcuh blacc as charcoal bitch sayin mixed irish false shit cuh
15177,0.6666666666666666,0.3333333333333333,0.0,rt cuhcuhcuh white hoe still wear ugg hot as weather cuh
15178,1.0,0.0,0.0,rt cumminssamantha lol dumb bitch
15179,0.6666666666666666,0.3333333333333333,0.0,rt curlsgoddess wrapped love stop well middle schoolers dumb bitch want want mo 8230
15180,1.0,0.0,0.0,rt currensy_spitta high fashion leather gear u wearin impress bitch got wit dickie shirt adidas slide 8230
15181,1.0,0.0,0.0,rt currensy_spitta bitch respect nigga wit paper fresh pair bball short raised terribly
15182,0.6666666666666666,0.3333333333333333,0.0,rt currensy_spitta neva check real nigga check hoe
15183,0.6666666666666666,0.3333333333333333,0.0,rt currensy_spitta fuckin hoe as click ticket 25 dollar n shit
15184,1.0,0.0,0.0,rt currensy_spitta never bought bitch
15185,1.0,0.0,0.0,rt currensy_spitta buy bitch red bottom even worry bout cuzzo
15186,0.6666666666666666,0.0,0.3333333333333333,rt currensy_spitta bitch think trucker hat automatically make model
15187,0.6666666666666666,0.3333333333333333,0.0,rt curvables play quarterback got cheerleader girlfriend yupp hoe man ever http co qluuajl 8230
15188,1.0,0.0,0.0,rt curvables teacher always assign homework like life bitch got ta go home tweet
15189,1.0,0.0,0.0,rt curvables teacher always think slick bitch subtweeting class shit
15190,1.0,0.0,0.0,rt curvables bitch arguing dad http co k0394o7z8d
15192,0.25,0.0,0.75,rt cuteforfall wait wear warm fuzzy sweater 128525 9786 65039 127809 9749 65039 http co d3blsbpryd
15193,0.0,0.3333333333333333,0.6666666666666666,rt cuteoverloads baby monkey snow im cry 128557 128018 10052 http co gmk5dbjajq
15194,0.3333333333333333,0.6666666666666666,0.0,rt cuzimdaddy_ 5feet_0inches dis wrong _100d fuck wit lame nigga lame bitch
15195,1.0,0.0,0.0,rt cuzzintom byron leftwich fuck hard throw kill bitch
15196,0.3333333333333333,0.0,0.6666666666666666,rt cyfyre wesorrjames love nig squad
15197,1.0,0.0,0.0,rt czarzellem hey liberal meet sentedcruz future majority leader u senate enjoy payback bitch p2 stoprush waar http 8230
15198,0.6666666666666666,0.0,0.3333333333333333,rt czarofswag retard chanting usa fc dallas game kansa usa
15199,0.0,0.3333333333333333,0.6666666666666666,rt czickenshack finally ready mass market skidmark resistant tighty whities apparently uncrustables already taken fu 8230
15200,1.0,0.0,0.0,rt d0peshit0nly bitch job future education amp nerve say nigga want pussy bitch cause 8230
15201,0.3333333333333333,0.6666666666666666,0.0,rt d9rize terrorfranchise d9oxy stfu faggot clip 4 holy fucking tittyy shit
15202,1.0,0.0,0.0,rt darksklndrake yall hoe instagram rate http co uujeaxzbyw
15203,1.0,0.0,0.0,rt da_polo_king vikkinosecrets hoe life
15204,1.0,0.0,0.0,rt daiinuh girl six pack scary flat stomach hot enough ripped bitch scary looking
15205,0.8333333333333334,0.16666666666666666,0.0,rt dbn_kev cry rt pacdagoat legal tackle faggot rt pp_rich_hill seriously http co 7s0v4pm7ib
15206,1.0,0.0,0.0,rt dboi509 shave pussy deserve nothing fie head good dick twitterafterdark
15207,1.0,0.0,0.0,rt dblockdeuce_215 face bitch expect care http co hwnah5btw6
15208,1.0,0.0,0.0,rt dblockdeuce_215 time year lightskin hoe swore brown cuz summer tan come back 8230
15209,0.3333333333333333,0.0,0.6666666666666666,rt dcplod paranoid fear sharia right boil christian fundamentalist sole oppressor persecu
15210,0.6666666666666666,0.3333333333333333,0.0,rt deon1093 ahaaaa duhhrt paper_chaysin hoe everyone
15211,0.6666666666666666,0.3333333333333333,0.0,rt detroitsweets_ u got ta retarded skip class college
15212,1.0,0.0,0.0,rt dfcuknawesum kirk nothing bitch love amp hiphop
15213,1.0,0.0,0.0,rt dfkinlopes bruh every time famous celebrity tweet something 1st person comment hoe talkin bout slap ya dick 8230
15214,1.0,0.0,0.0,rt dfkinlopes even young age hoe loyal http co omwaed2pcj
15215,1.0,0.0,0.0,rt dfkinlopes girl get fight girl better ready fade cuz knock go help bitch stomp 8230
15216,1.0,0.0,0.0,rt dfkinlopes lying as bitch http co vguclaennt
15217,1.0,0.0,0.0,rt dfkinlopes mcdonald employee always rolling eye pay coin like bitch broke af fuck giving attitud 8230
15218,1.0,0.0,0.0,rt dfkinlopes hoe hoe saying august 12 2014 7 22 pm well hoe today october 1st 2014 8230
15219,1.0,0.0,0.0,rt dfkinlopes bitch sneeze close http co jq3p3nyeaz
15220,1.0,0.0,0.0,rt dfkinlopes room bitch rt mackinaintceezy tell somethin dirty 128520 http co 0b0pz8j4cm
15221,1.0,0.0,0.0,rt dgooods never trust cute as bitch 128554 waiting strike
15222,0.0,0.0,1.0,rt diycookery godiva chocolate dipped oreo 128523 http co osypnadyto
15223,1.0,0.0,0.0,rt dinherfriends kanye turned hoe housewife nigga said rip good girl forever
15224,0.6666666666666666,0.3333333333333333,0.0,rt djzeeti hand foot dirty rt kingsimi djzeeti tell girl pussy stink actually gettin pan
15225,1.0,0.0,0.0,rt djzeeti marriage everyone bitch want u sleepover sometimes
15226,0.8888888888888888,0.1111111111111111,0.0,rt djzeeti nigga tried hate bitch told cornball im nigga http co cjfz9dauyl
15227,1.0,0.0,0.0,rt djzeeti couldnt host 106 park fuck many young bitch
15228,1.0,0.0,0.0,rt djzeeti bitch choosy lover
15229,1.0,0.0,0.0,rt djzeeti nigga tweet wanting good girl giving hoe attention day
15230,1.0,0.0,0.0,rt dj_cellophane oomf pussy probably taste like krabby patty secret formula
15231,1.0,0.0,0.0,rt dj_leezy thekaosyatti jmuggaaa bitch ya mom take as light bill bitch 128514
15232,1.0,0.0,0.0,rt dj_leezy thekaosyatti jmuggaaa ya mom lick as christmas gift bitch lol
15233,1.0,0.0,0.0,rt dj_marvz chris brown got chill button sell bitch social medium tho like even subliminal buddy took time 8230
15234,1.0,0.0,0.0,rt djsir_freshley 127919 127919 127919 rt gurujeremy bitch moral come sex convenient otherwise hoe th 8230
15235,0.0,0.0,1.0,rt dnainfochi new nature area replacing indian boundary park former zoo expected attract variety migratory bird http 8230
15236,0.3333333333333333,0.6666666666666666,0.0,rt drnrdx brandonfxrd safe pussy boy looooool http co tocj1wxryk
15237,0.0,0.0,1.0,rt drudge_report shy bladder group protest rob lowe directv ad http co d5yxgliokl
15238,1.0,0.0,0.0,rt ds_arrogance hahaha nigga funny ask 128128 128128 128128 rt 8220 1bookieg ds_arrogance hg_shit bet pull lease 3 bitch 128514 128514 8221
15239,1.0,0.0,0.0,rt dtavohn269 best said ispeakmut storm brewing bitch lmao
15240,1.0,0.0,0.0,rt d_41395 aint got time bitch got ta keep mind mothafuckin rich
15241,1.0,0.0,0.0,rt d_41395 wake like fuck life life bitch better fuck right
15242,0.6666666666666666,0.0,0.3333333333333333,rt d_sidbury_ 8220 wsfights purge come city ima like http co ndm5dyslcf 8221 128514 128557 128514 128514 bitch active shit 128514 128557 128514 128514
15243,0.3333333333333333,0.0,0.6666666666666666,rt d_sidbury_ 8220 lookwhogotit kate upton leaked nude today amp 128525 11015 65039 http co bw7lda56mi http co swztntfdgn 8221 bitch lo 8230
15244,1.0,0.0,0.0,rt dabxkiddjoe bunch insecure bitch
15245,0.0,0.0,1.0,rt dacoolestlame yo bcu band made ucf band look like trash
15246,1.0,0.0,0.0,rt dadonherself_ nigga fuck pretty girl w head right ho got 3 pair good panty 128514 9996 65039
15247,1.0,0.0,0.0,rt dafuckinunicorn swag swag swag bitch moooob
15248,0.3333333333333333,0.0,0.6666666666666666,rt damcgrizzlybear ghetto ud win tonight http co pkzmkn2wko
15249,1.0,0.0,0.0,rt dameatisthicke invite fuck smell yo pussy across room man dinner cook bou 8230
15250,1.0,0.0,0.0,rt daofficialprime 128514 128514 rt westsideflee gone wife bitch let nigga lick head public
15251,1.0,0.0,0.0,rt darealnano1900 finding female w hoe record like tryna find nigga w felony
15252,1.0,0.0,0.0,rt darealdip bitch look like million dollar wit sum garbage as pussy
15253,1.0,0.0,0.0,rt darealdip hate wen bitch fart den like uughh uuuu farted bitch clearly u ill let mfa kno wen im fin
15254,1.0,0.0,0.0,rt darealkha sorry side bitch better wife era check stats b lol
15255,1.0,0.0,0.0,rt dasmacker mariner said mom 21 get free ball cap mother day basically young hoe kid get one lol
15256,0.3333333333333333,0.4444444444444444,0.2222222222222222,rt datboysmokeyy shawty said gone understand america unless went pwi school cracker already brainwashed smh lol
15257,1.0,0.0,0.0,rt daunfuqwitable1 yawl chick love side bitch 128553 128553 bitch day dream amp aspiration step mom 128514 128514 128514
15258,0.16666666666666666,0.0,0.8333333333333334,rt dabgodbaby bbc american version trash
15259,0.8333333333333334,0.16666666666666666,0.0,rt dadude1914 128073 128073 128073 128073 rt askwhy05 karlie acting like hoe wit 3 nigga show plus two guest appear 8230
15260,1.0,0.0,0.0,rt daedeezyy ion ask nobody shit ever never problem shit fa people neither damn bitch get thank
15261,1.0,0.0,0.0,rt dailyrapfacts yg voice behind djmustard 8217 8220 mustard beat hoe
15262,1.0,0.0,0.0,rt dailysexsupply hoe gon na like tonight 128514 128514 128514 http co kvioaiepcb
15263,1.0,0.0,0.0,rt daily_dip trippin nothin dippin somethin homeboy say got bad bitch tonight lilway
15264,0.0,0.0,1.0,rt dalailamaposts even though bird fly must land earth
15265,0.0,0.0,1.0,rt dalilaaaaaa__ flappy bird cheat code http co nu6gjyqdjj
15266,0.3333333333333333,0.0,0.6666666666666666,rt damestr8cash jaetips know trash
15267,1.0,0.0,0.0,rt damiah_daddyx3 lmao fuck havemercyyy amp kalikushdoll_ real talk bitch know fun
15268,1.0,0.0,0.0,rt damianshughes 8220 g_verch damn hate huge pussy 8221
15269,1.0,0.0,0.0,rt damiergenesis bitch myspace going nut
15270,0.3333333333333333,0.0,0.6666666666666666,rt damiergenesis live street glory die ghetto fame respect fear none pride everything
15271,0.0,0.0,1.0,rt damnfoodporn oreo cookie pancake foodporn http co q6evcvm3so
15272,1.0,0.0,0.0,rt damnitcorn chunky girl seek studly man nasty sex head like bitch may well emailed directly 8230
15273,1.0,0.0,0.0,rt damnitcorn shit like 45 minute away 1 clearly desperate need pussy bruh pull 8230
15274,1.0,0.0,0.0,rt damnitcorn bitch begrudgingly fuck like man big bad man cry like bitch
15275,1.0,0.0,0.0,rt damoniwantyou tvd theoriginals show bad as vampire turn spineless pussy little ooc bitch
15276,1.0,0.0,0.0,rt damonddawg peek boo bitch swag scare ya kid rt now_thats_fresh tyga worst bar tygabars
15277,1.0,0.0,0.0,rt danbilzerian apple new iphone software shit maybe sue u cunt amp request damage based pussy ive missed b 8230
15278,1.0,0.0,0.0,rt danbilzerian boy obviously gon na slaying pussy tonight dressed ninja turtle http co su2hnfq6s8
15279,1.0,0.0,0.0,rt dandanmanlyman 00sexilexi00 swiggety swag love fag
15280,0.0,0.0,1.0,rt danharrison1985 128514 rt cecilhurt charlie strong got 53 man roster nearly quickly texan
15281,1.0,0.0,0.0,rt dan_osu_hashtag ever look bitch like bitch
15282,0.0,0.0,1.0,rt danaperino handed flight must good hand bird http co 7vjwdcdtxv
15283,1.0,0.0,0.0,rt danielbiltmore basic bitch gt basic cable
15284,0.0,0.0,1.0,rt danielgennaoui bird court female building beautiful nest bright object http co gi2rrlgro6 8230 wildlife http 8230
15285,1.0,0.0,0.0,rt danielmtz1997 20 rts go say fuck er right pussy 128514 128514 128514 128514 128514 http co rzfhabwtsv
15286,1.0,0.0,0.0,rt dankychan88 dumb bitch broke tv went wal mart fucked wokeup smart tv lol
15287,1.0,0.0,0.0,rt dannydevito wisconsin iasip nice work bitch
15288,0.0,0.0,1.0,rt dannytanner highest score flappy bird cant beat http co i2qgswipdc
15289,0.6666666666666666,0.3333333333333333,0.0,rt daraunn joshuataddac slapped bitch two week
15290,0.0,0.0,1.0,rt dariusjulion movie trash
15291,1.0,0.0,0.0,rt darkskinobama rose red violet blue fucked yo bitch nigga
15292,1.0,0.0,0.0,rt darlincory making homemade pickle working funny tweet pussy going make great old lady
15293,1.0,0.0,0.0,rt darriondadon_ kobe yo man want hoe guy holding face omgod kobeshia shut 128514 128514 128514 http co 2bfbfbvlva
15294,1.0,0.0,0.0,rt darrionmarz pregnant bitch get bus think suppose give seat like bitch fucked nigga 8230
15295,0.0,0.0,1.0,rt darthputinkgb today 1996 charlie wilson left office ranked alongside lech wa 322 281 sa role defeating communism 8230
15296,0.0,0.0,1.0,rt darthvenn woman bird turned woman sky nigeria http co 34dcwjkvef
15297,1.0,0.0,0.0,rt darth_alk baqotivity shinsnipes tweeting cringiest people darth dana bitch lmao follows r 8230
15298,0.8888888888888888,0.1111111111111111,0.0,rt dasianah_ ghetto bitch pregnant f smh poor kid 128531
15299,1.0,0.0,0.0,rt datdudetorey 8220 aj_swagggg bos as bitch song got basic thinking model lmao knowyourplace 8221 128514 128514 128514 128514 128514
15300,1.0,0.0,0.0,rt datdudetorey aw damn hug bitch
15301,1.0,0.0,0.0,rt datnigpriest 1bookieg u nig light skin dark skin mentality lol black
15302,1.0,0.0,0.0,rt datniggavegeta definition real 8220 mikeymageee datniggavegeta except bruh let bitch as babidi turn nigga fam 8221 htt 8230
15303,1.0,0.0,0.0,rt dathighyellaguy dem hoe swear pussy priceless u sell as day 128533
15304,1.0,0.0,0.0,rt datingtrick girlfriend accept fact hoe gon na face boyfriend better let 8230
15305,1.0,0.0,0.0,rt dats_jaygrant like let miss ya sometimes bitch take overboard shit said give time miss yo as 8230
15306,0.0,0.0,1.0,rt davidbcohen1 coakley go 0 2 lose race rt seanspicer wow wow bostonglobe charlie baker governor htt 8230
15307,1.0,0.0,0.0,rt dawngoodspeed honestly kind get offended people ask eyelash fake fake eyelash long bitch 9995 128129
15308,1.0,0.0,0.0,rt day_cantkeepup hoe dying attention 128564 128564 128564
15309,0.6666666666666666,0.0,0.3333333333333333,rt dayma_micaela want baby im young retarded
15310,0.0,0.0,1.0,rt dceni33 farewell tour fault everyone three player underachieved yankee year
15311,0.6666666666666666,0.0,0.3333333333333333,rt dcowboys2188 love dez right trash right weeden others open
15312,1.0,0.0,0.0,rt deadjake sherman bark bite fuck bitch
15313,1.0,0.0,0.0,rt delaislaaa_ get real fucking fight play play pussy as nigga
15314,0.6666666666666666,0.3333333333333333,0.0,rt deraydavis cure ratchet run course bitch
